time,value
18.11657142857143,73.86363636363636
18.198857142857143,74.18831168831169
18.253714285714285,74.51298701298701
18.30857142857143,75.16233766233766
18.36342857142857,75.48701298701299
18.390857142857143,75.81168831168831
18.418285714285716,75.81168831168831
18.473142857142857,75.81168831168831
18.55542857142857,75.81168831168831
18.72,75.81168831168831
18.912,75.81168831168831
19.076571428571427,76.46103896103897
19.241142857142858,76.46103896103897
19.296,76.46103896103897
19.405714285714286,76.78571428571429
19.542857142857144,77.1103896103896
19.62514285714286,77.43506493506493
19.707428571428572,77.43506493506493
19.81714285714286,78.0844155844156
19.926857142857145,78.4090909090909
20.036571428571428,78.73376623376623
20.146285714285714,79.05844155844156
20.228571428571428,79.38311688311688
20.283428571428573,79.38311688311688
20.365714285714283,80.03246753246754
20.448,80.35714285714286
20.502857142857145,80.35714285714286
20.530285714285714,80.68181818181817
20.612571428571428,80.68181818181817
20.66742857142857,81.33116883116884
20.722285714285714,81.33116883116884
20.749714285714283,81.65584415584416
20.80457142857143,81.98051948051948
20.85942857142857,81.98051948051948
20.886857142857146,82.3051948051948
20.914285714285715,82.3051948051948
20.941714285714284,82.3051948051948
20.969142857142856,82.3051948051948
21.161142857142856,82.3051948051948
21.325714285714284,82.62987012987013
21.408,82.95454545454545
21.57257142857143,83.27922077922078
21.709714285714284,83.6038961038961
21.76457142857143,83.6038961038961
21.874285714285715,83.92857142857143
22.038857142857143,84.25324675324676
22.14857142857143,84.25324675324676
22.230857142857143,84.25324675324676
22.34057142857143,84.25324675324676
22.450285714285712,84.25324675324676
22.477714285714285,84.57792207792207
22.58742857142857,84.57792207792207
22.669714285714285,84.57792207792207
22.752,84.57792207792207
22.889142857142858,84.90259740259741
22.97142857142857,84.90259740259741
23.026285714285713,84.90259740259741
23.081142857142858,84.90259740259741
23.273142857142858,84.90259740259741
23.410285714285713,84.90259740259741
23.465142857142858,84.90259740259741
23.52,84.90259740259741
23.54742857142857,84.90259740259741
23.574857142857145,84.90259740259741
23.629714285714286,84.90259740259741
23.65714285714286,84.90259740259741
23.68457142857143,84.90259740259741
23.712,84.90259740259741
23.73942857142857,84.90259740259741
23.766857142857145,84.90259740259741
23.794285714285714,84.90259740259741
23.821714285714286,84.90259740259741
23.849142857142855,84.90259740259741
23.87657142857143,84.90259740259741
23.904,84.90259740259741
23.93142857142857,84.90259740259741
23.958857142857145,84.90259740259741
